repo_name,bin,prs_closed_in_bin,prohibited,time,intervention,time_after,language,stars,contributors,commits,repo_age_days,log_stars,log_contributors,log_commits,log_repo_age_days,log_prs_closed_in_bin
memorysafety/ntpd-rs,5,26,0,12,1,5,Rust,317,10,1201,1398,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,3.295836866004329
memorysafety/ntpd-rs,6,26,0,13,1,6,Rust,317,10,1201,1398,5.762051382780177,2.3978952727983707,7.091742115095153,7.243512974665482,3.295836866004329
dstackai/dstack,-6,70,0,1,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.2626798770413155
dstackai/dstack,-5,71,0,2,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.276666119016055
dstackai/dstack,-4,68,0,3,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.23410650459726
dstackai/dstack,-3,57,0,4,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.060443010546419
dstackai/dstack,-2,68,0,5,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.23410650459726
dstackai/dstack,-1,52,0,6,0,0,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,3.970291913552122
dstackai/dstack,1,76,0,8,1,1,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.343805421853684
dstackai/dstack,2,47,0,9,1,2,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,3.8712010109078907
dstackai/dstack,3,81,0,10,1,3,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.406719247264253
dstackai/dstack,4,74,0,11,1,4,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.31748811353631
dstackai/dstack,5,88,0,12,1,5,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,4.48863636973214
dstackai/dstack,6,6,0,13,1,6,Python,2064,60,3420,1457,7.632885505395133,4.110873864173311,8.137688184977605,7.284820912568604,1.9459101490553132
block/elasticgraph,-6,54,0,1,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,4.007333185232471
block/elasticgraph,-5,143,0,2,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,4.969813299576001
block/elasticgraph,-4,167,0,3,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,5.123963979403259
block/elasticgraph,-3,79,0,4,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,4.382026634673881
block/elasticgraph,-2,33,0,5,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.5263605246161616
block/elasticgraph,-1,96,0,6,0,0,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,4.574710978503383
block/elasticgraph,1,44,0,8,1,1,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.8066624897703196
block/elasticgraph,2,22,0,9,1,2,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.1354942159291497
block/elasticgraph,3,43,0,10,1,3,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.784189633918261
block/elasticgraph,4,21,0,11,1,4,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.091042453358316
block/elasticgraph,5,39,0,12,1,5,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.6888794541139363
block/elasticgraph,6,50,0,13,1,6,Ruby,71,25,1311,438,4.276666119016055,3.258096538021482,7.179307969504034,6.084499413075172,3.9318256327243257
streamyfin/streamyfin,-6,16,0,1,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,2.833213344056216
streamyfin/streamyfin,-5,38,0,2,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,3.6635616461296463
streamyfin/streamyfin,-4,29,0,3,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,3.4011973816621555
streamyfin/streamyfin,-3,84,0,4,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,4.442651256490317
streamyfin/streamyfin,-2,61,0,5,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,4.127134385045092
streamyfin/streamyfin,-1,39,0,6,0,0,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,3.6888794541139363
streamyfin/streamyfin,1,7,0,8,1,1,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,2.0794415416798357
streamyfin/streamyfin,2,82,0,9,1,2,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,4.418840607796598
streamyfin/streamyfin,3,17,0,10,1,3,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,2.8903717578961645
streamyfin/streamyfin,4,4,0,11,1,4,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,1.6094379124341003
streamyfin/streamyfin,5,0,0,12,1,5,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,0.0
streamyfin/streamyfin,6,1,0,13,1,6,TypeScript,4609,67,2033,518,8.435983135990694,4.219507705176107,7.617759576608505,6.251903883165888,0.6931471805599453
longbridge/gpui-component,-6,54,0,1,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.007333185232471
longbridge/gpui-component,-5,60,0,2,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.110873864173311
longbridge/gpui-component,-4,68,0,3,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.23410650459726
longbridge/gpui-component,-3,95,0,4,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.564348191467836
longbridge/gpui-component,-2,65,0,5,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.189654742026425
longbridge/gpui-component,-1,70,0,6,0,0,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.2626798770413155
longbridge/gpui-component,1,137,0,8,1,1,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.927253685157205
longbridge/gpui-component,2,140,0,9,1,2,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.948759890378168
longbridge/gpui-component,3,92,0,10,1,3,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.532599493153256
longbridge/gpui-component,4,70,0,11,1,4,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.2626798770413155
longbridge/gpui-component,5,82,0,12,1,5,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.418840607796598
longbridge/gpui-component,6,59,0,13,1,6,Rust,10696,76,1723,566,9.27771860730613,4.343805421853684,7.452402451223638,6.340359303727752,4.0943445622221
sap/open-ux-tools,-6,44,0,1,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,3.8066624897703196
sap/open-ux-tools,-5,73,0,2,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.304065093204169
sap/open-ux-tools,-4,59,0,3,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.0943445622221
sap/open-ux-tools,-3,82,0,4,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.418840607796598
sap/open-ux-tools,-2,62,0,5,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.143134726391533
sap/open-ux-tools,-1,77,0,6,0,0,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.356708826689592
sap/open-ux-tools,1,63,0,8,1,1,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.1588830833596715
sap/open-ux-tools,2,94,0,9,1,2,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.553876891600541
sap/open-ux-tools,3,51,0,10,1,3,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,3.9512437185814275
sap/open-ux-tools,4,104,0,11,1,4,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.653960350157523
sap/open-ux-tools,5,87,0,12,1,5,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.477336814478207
sap/open-ux-tools,6,68,0,13,1,6,TypeScript,131,83,4460,1678,4.882801922586371,4.430816798843313,8.403128235128264,7.425953657077541,4.23410650459726
zed-industries/zed,-6,800,0,1,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,6.68586094706836
zed-industries/zed,-5,842,0,2,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,6.736966958001855
zed-industries/zed,-4,968,0,3,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,6.876264611890766
zed-industries/zed,-3,930,0,4,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,6.836259277277067
zed-industries/zed,-2,1056,0,5,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,6.963189985870238
zed-industries/zed,-1,1130,0,6,0,0,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,7.030857476116121
zed-industries/zed,1,1213,0,8,1,1,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,7.101675971619444
zed-industries/zed,2,1309,0,9,1,2,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,7.177782416195197
zed-industries/zed,3,1318,0,10,1,3,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,7.1846291527173145
zed-industries/zed,4,396,0,11,1,4,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,5.983936280687191
zed-industries/zed,5,0,0,12,1,5,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,0.0
zed-industries/zed,6,0,0,13,1,6,Rust,75406,484,35172,1775,11.230655387883136,6.184148890937483,10.46803402180176,7.4821189235521155,0.0
run-llama/llama_index,-6,173,0,1,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.159055299214529
run-llama/llama_index,-5,148,0,2,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.003946305945459
run-llama/llama_index,-4,130,0,3,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,4.875197323201151
run-llama/llama_index,-3,189,0,4,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.247024072160486
run-llama/llama_index,-2,162,0,5,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.093750200806762
run-llama/llama_index,-1,122,0,6,0,0,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,4.812184355372417
run-llama/llama_index,1,195,0,8,1,1,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.278114659230518
run-llama/llama_index,2,155,0,9,1,2,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.049856007249537
run-llama/llama_index,3,128,0,10,1,3,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,4.859812404361672
run-llama/llama_index,4,144,0,11,1,4,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,4.976733742420574
run-llama/llama_index,5,150,0,12,1,5,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,5.017279836814924
run-llama/llama_index,6,112,0,13,1,6,Python,47699,475,7637,1155,10.772686676876432,6.16541785423142,8.940891067785461,7.052721049232323,4.727387818712341
memorysafety/sudo-rs,-6,24,0,1,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.2188758248682006
memorysafety/sudo-rs,-5,31,0,2,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.4657359027997265
memorysafety/sudo-rs,-4,32,0,3,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.4965075614664802
memorysafety/sudo-rs,-3,19,0,4,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,2.995732273553991
memorysafety/sudo-rs,-2,21,0,5,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.091042453358316
memorysafety/sudo-rs,-1,34,0,6,0,0,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.5553480614894135
memorysafety/sudo-rs,1,22,0,8,1,1,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.1354942159291497
memorysafety/sudo-rs,2,13,0,9,1,2,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,2.639057329615259
memorysafety/sudo-rs,3,30,0,10,1,3,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.4339872044851463
memorysafety/sudo-rs,4,27,0,11,1,4,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.332204510175204
memorysafety/sudo-rs,5,23,0,12,1,5,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.1780538303479458
memorysafety/sudo-rs,6,40,0,13,1,6,Rust,2857,30,1819,1115,7.957877358489813,3.4339872044851463,7.506591780070841,7.017506142941256,3.713572066704308
SAP/app-studio-toolkit,-6,3,0,1,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,1.3862943611198906
SAP/app-studio-toolkit,-5,1,0,2,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,0.6931471805599453
SAP/app-studio-toolkit,-4,4,0,3,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,1.6094379124341003
SAP/app-studio-toolkit,-3,12,0,4,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,2.5649493574615367
SAP/app-studio-toolkit,-2,1,0,5,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,0.6931471805599453
SAP/app-studio-toolkit,-1,8,0,6,0,0,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,2.1972245773362196
SAP/app-studio-toolkit,1,7,0,8,1,1,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,2.0794415416798357
SAP/app-studio-toolkit,2,1,0,9,1,2,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,0.6931471805599453
SAP/app-studio-toolkit,3,21,0,10,1,3,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,3.091042453358316
SAP/app-studio-toolkit,4,6,0,11,1,4,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,1.9459101490553132
SAP/app-studio-toolkit,5,16,0,12,1,5,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,2.833213344056216
SAP/app-studio-toolkit,6,8,0,13,1,6,TypeScript,20,26,410,1816,3.044522437723423,3.295836866004329,6.018593214496234,7.504942068396171,2.1972245773362196
crowddotdev/crowd.dev,-6,79,0,1,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.382026634673881
crowddotdev/crowd.dev,-5,105,0,2,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.663439094112067
crowddotdev/crowd.dev,-4,75,0,3,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.330733340286331
crowddotdev/crowd.dev,-3,67,0,4,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.219507705176107
crowddotdev/crowd.dev,-2,64,0,5,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.174387269895637
crowddotdev/crowd.dev,-1,93,0,6,0,0,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.543294782270004
crowddotdev/crowd.dev,1,87,0,8,1,1,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.477336814478207
crowddotdev/crowd.dev,2,51,0,9,1,2,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,3.9512437185814275
crowddotdev/crowd.dev,3,89,0,10,1,3,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.499809670330265
crowddotdev/crowd.dev,4,68,0,11,1,4,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.23410650459726
crowddotdev/crowd.dev,5,95,0,12,1,5,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,4.564348191467836
crowddotdev/crowd.dev,6,48,0,13,1,6,TypeScript,3346,52,4255,1282,8.115819701211327,3.970291913552122,8.35608503102148,7.1569563646156364,3.8918202981106265
lumen-oss/lux,-6,47,1,1,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.8712010109078907
lumen-oss/lux,-5,46,1,2,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.8501476017100584
lumen-oss/lux,-4,43,1,3,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.784189633918261
lumen-oss/lux,-3,88,1,4,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,4.48863636973214
lumen-oss/lux,-2,72,1,5,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,4.290459441148391
lumen-oss/lux,-1,65,1,6,0,0,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,4.189654742026425
lumen-oss/lux,1,60,1,8,1,1,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,4.110873864173311
lumen-oss/lux,2,68,1,9,1,2,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,4.23410650459726
lumen-oss/lux,3,45,1,10,1,3,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.828641396489095
lumen-oss/lux,4,51,1,11,1,4,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.9512437185814275
lumen-oss/lux,5,35,1,12,1,5,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.58351893845611
lumen-oss/lux,6,25,1,13,1,6,Rust,928,15,1269,720,6.834108738813838,2.772588722239781,7.146772179452637,6.580639137284949,3.258096538021482
0xPlaygrounds/rig,-6,32,0,1,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.4965075614664802
0xPlaygrounds/rig,-5,17,0,2,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,2.8903717578961645
0xPlaygrounds/rig,-4,48,0,3,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.8918202981106265
0xPlaygrounds/rig,-3,46,0,4,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.8501476017100584
0xPlaygrounds/rig,-2,49,0,5,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.912023005428146
0xPlaygrounds/rig,-1,56,0,6,0,0,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,4.04305126783455
0xPlaygrounds/rig,1,33,0,8,1,1,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.5263605246161616
0xPlaygrounds/rig,2,64,0,9,1,2,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,4.174387269895637
0xPlaygrounds/rig,3,46,0,10,1,3,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,3.8501476017100584
0xPlaygrounds/rig,4,84,0,11,1,4,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,4.442651256490317
0xPlaygrounds/rig,5,57,0,12,1,5,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,4.060443010546419
0xPlaygrounds/rig,6,68,0,13,1,6,Rust,6560,172,958,574,8.788898309344878,5.153291594497779,6.865891074883439,6.354370040797351,4.23410650459726
agno-agi/agno,-6,4,0,1,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,1.6094379124341003
agno-agi/agno,-5,1,0,2,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,0.6931471805599453
agno-agi/agno,-4,5,0,3,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,1.791759469228055
agno-agi/agno,-3,2,0,4,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,1.0986122886681096
agno-agi/agno,-2,2,0,5,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,1.0986122886681096
agno-agi/agno,-1,15,0,6,0,0,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,2.772588722239781
agno-agi/agno,1,20,0,8,1,1,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,3.044522437723423
agno-agi/agno,2,31,0,9,1,2,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,3.4657359027997265
agno-agi/agno,3,31,0,10,1,3,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,3.4657359027997265
agno-agi/agno,4,19,0,11,1,4,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,2.995732273553991
agno-agi/agno,5,21,0,12,1,5,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,3.091042453358316
agno-agi/agno,6,10,0,13,1,6,Python,38720,391,5283,1337,10.564137367503298,5.971261839790462,8.572438665642215,7.198931240688173,2.3978952727983707
seanjameshan/starknet.js,-6,28,0,1,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.367295829986474
seanjameshan/starknet.js,-5,27,0,2,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.332204510175204
seanjameshan/starknet.js,-4,40,0,3,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.713572066704308
seanjameshan/starknet.js,-3,31,0,4,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.4657359027997265
seanjameshan/starknet.js,-2,23,0,5,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.1780538303479458
seanjameshan/starknet.js,-1,25,0,6,0,0,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.258096538021482
seanjameshan/starknet.js,1,12,0,8,1,1,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,2.5649493574615367
seanjameshan/starknet.js,2,14,0,9,1,2,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,2.70805020110221
seanjameshan/starknet.js,3,7,0,10,1,3,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,2.0794415416798357
seanjameshan/starknet.js,4,22,0,11,1,4,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,3.1354942159291497
seanjameshan/starknet.js,5,5,0,12,1,5,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,1.791759469228055
seanjameshan/starknet.js,6,8,0,13,1,6,TypeScript,103,9,250,1535,4.6443908991413725,2.302585092994046,5.525452939131784,7.336936913707618,2.1972245773362196
kubestellar/ui,-6,138,0,1,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,4.9344739331306915
kubestellar/ui,-5,117,0,2,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,4.770684624465665
kubestellar/ui,-4,102,0,3,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,4.634728988229636
kubestellar/ui,-3,172,0,4,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.153291594497779
kubestellar/ui,-2,145,0,5,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,4.983606621708336
kubestellar/ui,-1,280,0,6,0,0,TypeScript,175,91,1387,377,5.170483995038151,4.5217885770490405,7.23561914106675,5.934894195619588,5.638354669333745
