repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,prs_closed_in_bin,log_prs_closed_in_bin
SillyTavern/SillyTavern,-1,60,60,3.8333333333333335,317.74618055555555,0,JavaScript,24480,312,11490,1056,4,0,0,4.110873864173311,4.110873864173311,1.5755363607584192,5.764395113830038,10.10565258546514,5.746203190540153,9.349319399257634,6.963189985870238,74,4.31748811353631
SillyTavern/SillyTavern,1,58,57,6.603448275862069,204.4942884990253,0,JavaScript,24480,312,11490,1056,6,1,1,4.07753744390572,4.060443010546419,2.028601864900427,5.32541824035796,10.10565258546514,5.746203190540153,9.349319399257634,6.963189985870238,75,4.330733340286331
SillyTavern/SillyTavern,2,76,75,5.921052631578948,128.28377407407405,0,JavaScript,24480,312,11490,1056,7,1,2,4.343805421853684,4.330733340286331,1.9345678724513788,4.862009787370146,10.10565258546514,5.746203190540153,9.349319399257634,6.963189985870238,56,4.04305126783455
SillyTavern/SillyTavern,3,81,78,5.703703703703703,79.2741452991453,0,JavaScript,24480,312,11490,1056,8,1,3,4.406719247264253,4.3694478524670215,1.9026601652614965,4.385447592757829,10.10565258546514,5.746203190540153,9.349319399257634,6.963189985870238,72,4.290459441148391
SillyTavern/SillyTavern,4,91,84,3.2527472527472527,83.48099867724869,0,JavaScript,24480,312,11490,1056,9,1,4,4.5217885770490405,4.442651256490317,1.4475651865129318,4.436526641351723,10.10565258546514,5.746203190540153,9.349319399257634,6.963189985870238,100,4.61512051684126
wordpress/performance,-4,29,28,6.275862068965517,246.13736111111112,0,PHP,441,76,8930,1499,1,0,0,3.4011973816621555,3.367295829986474,1.9845623034895925,5.509944299910496,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,25,3.258096538021482
wordpress/performance,-3,23,23,5.3478260869565215,219.7779347826087,0,PHP,441,76,8930,1499,2,0,0,3.1780538303479458,3.1780538303479458,1.848112405779187,5.397157376359521,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,30,3.4339872044851463
wordpress/performance,-2,43,43,1.976744186046512,47.26133720930233,0,PHP,441,76,8930,1499,3,0,0,3.784189633918261,3.784189633918261,1.0908301482260547,3.876630768252764,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,47,3.8712010109078907
wordpress/performance,-1,32,32,2.4375,38.64344618055556,0,PHP,441,76,8930,1499,4,0,0,3.49650756146648,3.49650756146648,1.2347444629926896,3.6799256426293967,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,32,3.4965075614664802
wordpress/performance,1,32,30,4.125,226.9410092592593,0,PHP,441,76,8930,1499,6,1,1,3.49650756146648,3.4339872044851463,1.634130525024472,5.4290868641586805,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,25,3.258096538021482
wordpress/performance,2,29,29,0.896551724137931,148.06471264367818,0,PHP,441,76,8930,1499,7,1,2,3.4011973816621555,3.4011973816621555,0.6400373552459969,5.004380524703668,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,29,3.4011973816621555
wordpress/performance,3,32,30,3.09375,26.983972222222224,0,PHP,441,76,8930,1499,8,1,3,3.49650756146648,3.4339872044851463,1.409461420401425,3.331631925645044,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,35,3.58351893845611
wordpress/performance,4,28,24,2.0357142857142856,33.686655092592595,0,PHP,441,76,8930,1499,9,1,4,3.367295829986474,3.218875824868201,1.1104467463151124,3.546355033518976,6.091309882077698,4.343805421853684,9.097283649683886,7.313220387090301,27,3.332204510175204
kitops-ml/kitops,-4,14,14,1.2857142857142858,308.37579365079364,0,Go,1313,34,1058,698,1,0,0,2.70805020110221,2.70805020110221,0.8266785731844679,5.734556698655563,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,17,2.8903717578961645
kitops-ml/kitops,-3,18,18,1.3888888888888888,88.5549074074074,0,Go,1313,34,1058,698,2,0,0,2.9444389791664403,2.9444389791664403,0.8708283577973978,4.494851927757949,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,18,2.9444389791664403
kitops-ml/kitops,-2,19,19,1.3157894736842106,591.1641812865497,0,Go,1313,34,1058,698,3,0,0,2.995732273553991,2.995732273553991,0.8397506547518208,6.383783929688555,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,10,2.3978952727983707
kitops-ml/kitops,-1,16,16,1.5,100.31590277777778,0,Go,1313,34,1058,698,4,0,0,2.833213344056216,2.833213344056216,0.9162907318741552,4.6182433858809375,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,24,3.2188758248682006
kitops-ml/kitops,1,30,29,1.7333333333333334,700.3641379310345,0,Go,1313,34,1058,698,6,1,1,3.4339872044851463,3.4011973816621555,1.0055218656020977,6.553027207130376,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,19,2.995732273553991
kitops-ml/kitops,2,15,14,2.466666666666667,661.4320833333333,0,Go,1313,34,1058,698,7,1,2,2.772588722239781,2.70805020110221,1.2431935174792172,6.495918036882011,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,8,2.1972245773362196
kitops-ml/kitops,3,15,15,1.6,455.36,0,Go,1313,34,1058,698,8,1,3,2.772588722239781,2.772588722239781,0.9555114450274363,6.123281971728169,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,22,3.1354942159291497
kitops-ml/kitops,4,22,21,2.3181818181818183,322.28732804232806,0,Go,1313,34,1058,698,9,1,4,3.1354942159291497,3.091042453358316,1.199416987790075,5.778541488300761,7.180831199044556,3.555348061489413,6.965080345601407,6.54965074223381,21,3.091042453358316
extphprs/ext-php-rs,-4,26,26,0.3846153846153846,291.53717948717946,0,Rust,772,40,818,1758,1,0,0,3.295836866004329,3.295836866004329,0.3254224004346279,5.67859176795208,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,19,2.995732273553991
extphprs/ext-php-rs,-3,13,13,1.5384615384615383,443.1365170940171,0,Rust,772,40,818,1758,2,0,0,2.6390573296152584,2.6390573296152584,0.9315582040049436,6.096131986105196,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,9,2.302585092994046
extphprs/ext-php-rs,-2,6,6,0.3333333333333333,1049.9988888888888,0,Rust,772,40,818,1758,3,0,0,1.9459101490553128,1.9459101490553128,0.2876820724517808,6.957496313682186,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,6,1.9459101490553132
extphprs/ext-php-rs,-1,16,16,1.8125,288.23451388888884,0,Rust,772,40,818,1758,4,0,0,2.833213344056216,2.833213344056216,1.0340737675305385,5.667237825794857,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,26,3.295836866004329
extphprs/ext-php-rs,1,10,10,2.9,430.1549722222223,0,Rust,772,40,818,1758,6,1,1,2.3978952727983707,2.3978952727983707,1.3609765531356006,6.06646758979669,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,10,2.3978952727983707
extphprs/ext-php-rs,2,4,4,0.0,175.74145833333333,0,Rust,772,40,818,1758,7,1,2,1.6094379124341005,1.6094379124341005,0.0,5.174687977347733,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,2,1.0986122886681096
extphprs/ext-php-rs,3,7,7,0.2857142857142857,207.6043650793651,0,Rust,772,40,818,1758,8,1,3,2.079441541679836,2.079441541679836,0.251314428280906,5.340439467943924,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,22,3.1354942159291497
extphprs/ext-php-rs,4,29,29,0.6551724137931034,86.09929118773947,0,Rust,772,40,818,1758,9,1,4,3.4011973816621555,3.4011973816621555,0.5039051809214169,4.467048745911905,6.650279048587422,3.713572066704308,6.70808408385307,7.472500744737558,15,2.772588722239781
longbridgeapp/gpui-component,-4,59,59,0.1186440677966101,25.84556026365349,0,Rust,216,12,493,566,1,0,0,4.0943445622221,4.0943445622221,0.112117298120706,3.2901004539735133,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,68,4.23410650459726
longbridgeapp/gpui-component,-3,91,91,0.0329670329670329,31.21235042735043,0,Rust,216,12,493,566,2,0,0,4.5217885770490405,4.5217885770490405,0.0324352757531539,3.47234993265689,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,95,4.564348191467836
longbridgeapp/gpui-component,-2,78,78,0.1538461538461538,26.26022792022792,0,Rust,216,12,493,566,3,0,0,4.3694478524670215,4.3694478524670215,0.1431008436406732,3.3054287872102464,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,65,4.189654742026425
longbridgeapp/gpui-component,-1,65,65,0.0153846153846153,14.067923076923076,0,Rust,216,12,493,566,4,0,0,4.189654742026425,4.189654742026425,0.0152674721307883,2.712568184754584,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,70,4.2626798770413155
longbridgeapp/gpui-component,1,105,105,0.2952380952380952,13.423783068783068,0,Rust,216,12,493,566,6,1,1,4.663439094112067,4.663439094112067,0.2586945355785287,2.668878446186081,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,137,4.927253685157205
longbridgeapp/gpui-component,2,162,162,0.3024691358024691,33.55491255144033,0,Rust,216,12,493,566,7,1,2,5.093750200806762,5.093750200806762,0.2642617982436824,3.542549726833755,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,140,4.948759890378168
longbridgeapp/gpui-component,3,120,120,0.5416666666666666,44.41691435185184,0,Rust,216,12,493,566,8,1,3,4.795790545596741,4.795790545596741,0.4328640822962787,3.815884598479129,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,92,4.532599493153256
longbridgeapp/gpui-component,4,79,79,0.1772151898734177,37.67994374120957,0,Rust,216,12,493,566,9,1,4,4.382026634673881,4.382026634673881,0.1631516406862345,3.655321216116858,5.37989735354046,2.5649493574615367,6.202535517187923,6.340359303727752,70,4.2626798770413155
containers/ramalama,-4,33,33,2.0303030303030303,13.672979797979798,0,Python,2644,120,3974,525,1,0,0,3.5263605246161616,3.5263605246161616,1.1086626245216111,2.686007693408448,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,69,4.248495242049359
containers/ramalama,-3,133,133,3.6390977443609023,85.54590643274855,0,Python,2644,120,3974,525,2,0,0,4.897839799950911,4.897839799950911,1.534519895683634,4.460674983366164,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,156,5.056245805348308
containers/ramalama,-2,118,118,3.5338983050847457,127.89460216572505,0,Python,2644,120,3974,525,3,0,0,4.77912349311153,4.77912349311153,1.5115821224303418,4.858995032929639,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,110,4.709530201312334
containers/ramalama,-1,153,153,2.3006535947712417,45.96836964415396,0,Python,2644,120,3974,525,4,0,0,5.0369526024136295,5.0369526024136295,1.1941205078829242,3.8494743888585337,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,149,5.0106352940962555
containers/ramalama,1,91,91,3.340659340659341,106.631221001221,0,Python,2644,120,3974,525,6,1,1,4.5217885770490405,4.5217885770490405,1.468026258384272,4.678710763643904,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,113,4.736198448394496
containers/ramalama,2,147,147,4.64625850340136,78.33319160997732,0,Python,2644,120,3974,525,7,1,2,4.997212273764115,4.997212273764115,1.7309931140119073,4.373656598572912,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,127,4.852030263919617
containers/ramalama,3,111,111,4.972972972972973,51.21672922922922,0,Python,2644,120,3974,525,8,1,3,4.718498871295094,4.718498871295094,1.7872447888735283,3.9554029268633513,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,106,4.672828834461906
containers/ramalama,4,75,75,3.7466666666666666,62.48452962962964,0,Python,2644,120,3974,525,9,1,4,4.330733340286331,4.330733340286331,1.55744261731572,4.150796248336705,7.8804263442924,4.795790545596741,8.287780027088433,6.26530121273771,73,4.304065093204169
jxnl/instructor,-4,72,72,1.1666666666666667,86.41666280864199,0,Python,7712,168,1037,931,1,0,0,4.290459441148391,4.290459441148391,0.7731898882334819,4.470685914474553,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,63,4.1588830833596715
jxnl/instructor,-3,41,41,1.1219512195121952,157.11926829268293,0,Python,7712,168,1037,931,2,0,0,3.737669618283368,3.737669618283368,0.752336051950276,5.0633496108734,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,26,3.295836866004329
jxnl/instructor,-2,23,23,0.4347826086956521,369.24324879227055,0,Python,7712,168,1037,931,3,0,0,3.1780538303479458,3.1780538303479458,0.3610133455373305,5.914160218794683,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,15,2.772588722239781
jxnl/instructor,-1,20,20,0.85,163.80976388888888,0,Python,7712,168,1037,931,4,0,0,3.044522437723423,3.044522437723423,0.6151856390902335,5.10479186261894,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,57,4.060443010546419
jxnl/instructor,1,22,22,2.5,156.55938131313133,0,Python,7712,168,1037,931,6,1,1,3.1354942159291497,3.1354942159291497,1.252762968495368,5.059802411420277,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,35,3.58351893845611
jxnl/instructor,2,44,44,1.9545454545454544,89.85678661616163,0,Python,7712,168,1037,931,7,1,2,3.80666248977032,3.80666248977032,1.0833448165373212,4.509284493385819,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,50,3.9318256327243257
jxnl/instructor,3,44,44,1.2954545454545454,112.83903409090908,0,Python,7712,168,1037,931,8,1,3,3.80666248977032,3.80666248977032,0.8309308829229982,4.734785468950354,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,65,4.189654742026425
jxnl/instructor,4,86,86,2.569767441860465,184.52658268733848,0,Python,7712,168,1037,931,9,1,4,4.465908118654584,4.465908118654584,1.2725004513336895,5.2231981746773135,8.950662495933999,5.1298987149230735,6.945051063725834,6.837332814685591,41,3.7376696182833684
sap/open-ux-odata,-4,6,5,1.0,1089.7917777777775,0,TypeScript,60,28,834,1392,1,0,0,1.9459101490553128,1.791759469228055,0.6931471805599453,6.994659113152208,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,6,1.9459101490553132
sap/open-ux-odata,-3,7,7,1.2857142857142858,42.259523809523806,0,TypeScript,60,28,834,1392,2,0,0,2.079441541679836,2.079441541679836,0.8266785731844679,3.767217412825026,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,7,2.0794415416798357
sap/open-ux-odata,-2,11,11,1.9090909090909087,688.0596212121213,0,TypeScript,60,28,834,1392,3,0,0,2.4849066497880004,2.4849066497880004,1.067840630001356,6.535327800233789,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,5,1.791759469228055
sap/open-ux-odata,-1,4,3,1.5,0.8777777777777778,0,TypeScript,60,28,834,1392,4,0,0,1.6094379124341005,1.3862943611198906,0.9162907318741552,0.6300890445928083,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,6,1.9459101490553132
sap/open-ux-odata,1,10,10,1.0,75.18222222222222,0,TypeScript,60,28,834,1392,6,1,1,2.3978952727983707,2.3978952727983707,0.6931471805599453,4.333128131302637,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,7,2.0794415416798357
sap/open-ux-odata,2,16,15,1.5,39.74494444444444,0,TypeScript,60,28,834,1392,7,1,2,2.833213344056216,2.772588722239781,0.9162907318741552,3.707331769277437,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,22,3.1354942159291497
sap/open-ux-odata,3,8,6,0.375,1181.9175925925929,0,TypeScript,60,28,834,1392,8,1,3,2.19722457733622,1.9459101490553128,0.3184537311185346,7.075739201866994,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,2,1.0986122886681096
sap/open-ux-odata,4,2,2,0.5,8.790138888888889,0,TypeScript,60,28,834,1392,9,1,4,1.0986122886681098,1.0986122886681098,0.4054651081081644,2.281375643253727,4.110873864173311,3.367295829986474,6.727431724850855,7.239214973779806,4,1.6094379124341003
jxnl/openai_function_call,-4,72,72,1.1666666666666667,86.41666280864199,0,Python,722,12,125,931,1,0,0,4.290459441148391,4.290459441148391,0.7731898882334819,4.470685914474553,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,63,4.1588830833596715
jxnl/openai_function_call,-3,41,41,1.1219512195121952,157.11926829268293,0,Python,722,12,125,931,2,0,0,3.737669618283368,3.737669618283368,0.752336051950276,5.0633496108734,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,26,3.295836866004329
jxnl/openai_function_call,-2,23,23,0.4347826086956521,369.24324879227055,0,Python,722,12,125,931,3,0,0,3.1780538303479458,3.1780538303479458,0.3610133455373305,5.914160218794683,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,15,2.772588722239781
jxnl/openai_function_call,-1,20,20,0.85,163.80976388888888,0,Python,722,12,125,931,4,0,0,3.044522437723423,3.044522437723423,0.6151856390902335,5.10479186261894,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,57,4.060443010546419
jxnl/openai_function_call,1,22,22,2.5,156.55938131313133,0,Python,722,12,125,931,6,1,1,3.1354942159291497,3.1354942159291497,1.252762968495368,5.059802411420277,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,35,3.58351893845611
jxnl/openai_function_call,2,44,44,1.9545454545454544,89.85678661616163,0,Python,722,12,125,931,7,1,2,3.80666248977032,3.80666248977032,1.0833448165373212,4.509284493385819,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,50,3.9318256327243257
jxnl/openai_function_call,3,44,44,1.2954545454545454,112.83903409090908,0,Python,722,12,125,931,8,1,3,3.80666248977032,3.80666248977032,0.8309308829229982,4.734785468950354,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,65,4.189654742026425
jxnl/openai_function_call,4,86,86,2.569767441860465,184.52658268733848,0,Python,722,12,125,931,9,1,4,4.465908118654584,4.465908118654584,1.2725004513336895,5.2231981746773135,6.583409222158765,2.5649493574615367,4.836281906951478,6.837332814685591,41,3.7376696182833684
UI5/linter,-4,32,32,2.71875,164.8704166666667,0,TypeScript,81,13,1015,677,1,0,0,3.49650756146648,3.49650756146648,1.3133875903118029,5.111206861022192,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,31,3.4657359027997265
UI5/linter,-3,48,47,1.5208333333333333,61.664095744680864,0,TypeScript,81,13,1015,677,2,0,0,3.8918202981106265,3.871201010907891,0.92458953468885,4.13778864796944,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,33,3.5263605246161616
UI5/linter,-2,38,36,1.3421052631578947,53.02261574074074,0,TypeScript,81,13,1015,677,3,0,0,3.6635616461296463,3.610917912644224,0.8510502100057541,3.989402768901557,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,57,4.060443010546419
UI5/linter,-1,39,39,2.1794871794871797,76.53159544159543,0,TypeScript,81,13,1015,677,4,0,0,3.688879454113936,3.688879454113936,1.1567199194753903,4.350685536396479,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,34,3.5553480614894135
UI5/linter,1,48,47,3.9583333333333335,70.41448581560283,0,TypeScript,81,13,1015,677,6,1,1,3.8918202981106265,3.871201010907891,1.601069662763584,4.268500731339121,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,40,3.713572066704308
UI5/linter,2,41,38,3.268292682926829,45.82909356725147,0,TypeScript,81,13,1015,677,7,1,2,3.737669618283368,3.6635616461296463,1.451213907219206,3.846504667194575,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,35,3.58351893845611
UI5/linter,3,28,27,2.9285714285714284,275.5737037037037,0,TypeScript,81,13,1015,677,8,1,3,3.367295829986474,3.332204510175204,1.3682758556172123,5.622477344948782,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,29,3.4011973816621555
UI5/linter,4,44,43,3.613636363636364,76.27531007751939,0,TypeScript,81,13,1015,677,9,1,4,3.80666248977032,3.784189633918261,1.529016345123526,4.347374500660008,4.406719247264253,2.6390573296152584,6.923628628138427,6.519147287940395,41,3.7376696182833684
starknet-io/starknet.js,-4,37,35,2.2432432432432434,387.4698650793651,0,TypeScript,1267,110,2784,1535,1,0,0,3.6375861597263857,3.58351893845611,1.1765738301378217,5.962215599435917,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,40,3.713572066704308
starknet-io/starknet.js,-3,32,32,2.6875,372.920546875,0,TypeScript,1267,110,2784,1535,2,0,0,3.49650756146648,3.49650756146648,1.304948721665938,5.924043333334943,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,31,3.4657359027997265
starknet-io/starknet.js,-2,39,39,4.410256410256411,438.9777564102564,0,TypeScript,1267,110,2784,1535,3,0,0,3.688879454113936,3.688879454113936,1.68829648734642,6.086724172021376,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,23,3.1780538303479458
starknet-io/starknet.js,-1,21,21,3.523809523809524,609.6240343915345,0,TypeScript,1267,110,2784,1535,4,0,0,3.091042453358316,3.091042453358316,1.5093544538771178,6.414481441451329,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,25,3.258096538021482
starknet-io/starknet.js,1,15,14,3.533333333333333,169.46734126984128,0,TypeScript,1267,110,2784,1535,6,1,1,2.772588722239781,2.70805020110221,1.511457504073897,5.13854373157169,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,12,2.5649493574615367
starknet-io/starknet.js,2,18,18,3.8333333333333335,355.1416203703704,0,TypeScript,1267,110,2784,1535,7,1,2,2.9444389791664403,2.9444389791664403,1.5755363607584192,5.875328461775729,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,14,2.70805020110221
starknet-io/starknet.js,3,9,9,2.4444444444444446,273.15077160493826,0,TypeScript,1267,110,2784,1535,8,1,3,2.302585092994046,2.302585092994046,1.236762627148927,5.613678216381709,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,7,2.0794415416798357
starknet-io/starknet.js,4,10,9,2.0,765.1783024691358,0,TypeScript,1267,110,2784,1535,9,1,4,2.3978952727983707,2.302585092994046,1.0986122886681098,6.641414913501096,7.145196134997171,4.709530201312334,7.932003152361385,7.336936913707618,22,3.1354942159291497
offchainlabs/nitro,-4,103,102,2.2815533980582523,161.47135620915034,1,Go,907,142,22893,1556,1,0,0,4.6443908991413725,4.634728988229636,1.188316907253383,5.0905017167503495,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,76,4.343805421853684
offchainlabs/nitro,-3,82,82,3.158536585365854,321.8435230352303,1,Go,907,142,22893,1556,2,0,0,4.418840607796598,4.418840607796598,1.4251632300192636,5.7771677570320845,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,86,4.465908118654584
offchainlabs/nitro,-2,67,67,1.955223880597015,93.8898631840796,1,Go,907,142,22893,1556,3,0,0,4.219507705176107,4.219507705176107,1.0835744113035692,4.552716884147549,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,66,4.204692619390966
offchainlabs/nitro,-1,62,61,2.5161290322580645,239.26359744990896,1,Go,907,142,22893,1556,4,0,0,4.143134726391533,4.127134385045092,1.2573606777439974,5.481736643334837,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,79,4.382026634673881
offchainlabs/nitro,1,170,166,2.3,103.88940261044176,1,Go,907,142,22893,1556,6,1,1,5.14166355650266,5.117993812416755,1.1939224684724346,4.652906486566329,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,178,5.187385805840755
offchainlabs/nitro,2,186,186,1.7849462365591398,138.53193548387097,1,Go,907,142,22893,1556,7,1,2,5.231108616854587,5.231108616854587,1.024228568546282,4.938293503261151,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,171,5.147494476813453
offchainlabs/nitro,3,149,147,3.1677852348993287,207.88339002267577,1,Go,907,142,22893,1556,8,1,3,5.010635294096256,4.997212273764115,1.4273847759880196,5.341776153781753,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,113,4.736198448394496
offchainlabs/nitro,4,88,86,4.579545454545454,188.19567829457364,1,Go,907,142,22893,1556,9,1,4,4.48863636973214,4.465908118654584,1.719107313316314,5.242781814362042,6.811244378601294,4.962844630259907,10.038630146478422,7.350516171833998,95,4.564348191467836
anomalyco/opencode,-4,166,165,0.108433734939759,836.233654882155,1,TypeScript,86797,456,8148,245,1,0,0,5.117993812416755,5.111987788356544,0.1029479692524424,6.730103189097551,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,207,5.337538079701318
anomalyco/opencode,-3,297,296,0.1245791245791245,849.9842501876876,1,TypeScript,86797,456,8148,245,2,0,0,5.697093486505405,5.6937321388027,0.1174088541740007,6.746393620984587,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,256,5.54907608489522
anomalyco/opencode,-2,312,312,0.2307692307692307,803.8451006054131,1,TypeScript,86797,456,8148,245,3,0,0,5.746203190540153,5.746203190540153,0.2076393647782445,6.690649837294968,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,179,5.19295685089021
anomalyco/opencode,-1,197,197,0.2639593908629442,821.2870036661027,1,TypeScript,86797,456,8148,245,4,0,0,5.288267030694535,5.288267030694535,0.234249167726719,6.7120894869949685,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,150,5.017279836814924
anomalyco/opencode,1,420,416,0.4238095238095238,521.3413348023504,1,TypeScript,86797,456,8148,245,6,1,1,6.042632833682381,6.0330862217988015,0.3533360426732178,6.25832127227323,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,442,6.093569770045136
anomalyco/opencode,2,791,775,0.6106194690265486,458.32986523297495,1,TypeScript,86797,456,8148,245,7,1,2,6.674561391814426,6.654152520183219,0.4766188683644546,6.129768612585934,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,831,6.723832440821209
anomalyco/opencode,3,1829,1744,0.4417714598141061,613.0293689475026,1,TypeScript,86797,456,8148,245,8,1,3,7.512071245835466,7.464509834636527,0.365872537962421,6.420042759165278,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,1435,7.269616749608169
anomalyco/opencode,4,1850,1608,0.267027027027027,492.2425900013819,1,TypeScript,86797,456,8148,245,9,1,4,7.523481312573497,7.383368146992383,0.2366732326245327,6.201001121984776,11.371338858908327,6.124683390894205,9.00565049932022,5.5053315359323625,1536,7.337587743538596
block-open-source/goose,-4,292,292,1.832191780821918,197.19963850837135,0,Python,101,19,114,495,1,0,0,5.680172609017068,5.680172609017068,1.0410508927554096,5.289274798021224,4.624972813284271,2.995732273553991,4.74493212836325,6.206575926724928,336,5.820082930352362
block-open-source/goose,-3,350,350,1.9314285714285715,153.00228095238094,0,Python,101,19,114,495,2,0,0,5.860786223465865,5.860786223465865,1.0754898712472556,5.036967413683039,4.624972813284271,2.995732273553991,4.74493212836325,6.206575926724928,388,5.963579343618446
block-open-source/goose,-2,449,449,2.3674832962138086,108.20886537985648,0,Python,101,19,114,495,3,0,0,6.1092475827643655,6.1092475827643655,1.214165668997224,4.6932622448127175,4.624972813284271,2.995732273553991,4.74493212836325,6.206575926724928,491,6.198478716492308
block-open-source/goose,-1,402,402,2.1666666666666665,135.9983229684909,0,Python,101,19,114,495,4,0,0,5.998936561946683,5.998936561946683,1.1526795099383853,4.919968684647296,4.624972813284271,2.995732273553991,4.74493212836325,6.206575926724928,311,5.7430031878094825
